frame,x_26,x_28,y_26,y_28,distance,time_seconds,X,Y,ángulo_26_28,velocidad_angular,aceleracion_angular,velocidad,aceleracion,delta_t,error_total_px_28,error_total_px_26,error_tibia_px,error_tibia,error_total_tibia_px,error_X,error_Y,error_ángulo_26_28,ángulo_26_28_error_positivo,ángulo_26_28_error_negativo,error_velocidad_angular,error_aceleracion_angular,velocidad_angular_error_positivo,velocidad_angular_error_negativo,error_ángulo,error_tiempo,aceleracion_angular_error_positivo,aceleracion_angular_error_negativo,error_aceleración,error_velocidad,error_aceleracion
749,297,377,265,372,133.60014970051492,12.490466666666666,80,107,0.6443375995005859,-1.0584787431894682,0.011235478327927761,-1.4141291854492584,-1.481815067056197,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03175625698496453,0.6760938564855504,0.6125813425156214,0.36332238265096767,0.9083812096002455,-0.3318339778875329,-1.7851235084914037,0.03175625698496453,0.02,0.9196166879281733,-0.8971457312723177,18.167624192004908,0.4882759181306977,1.590981118327813
750,297,374,265,373,132.6386067478093,12.507142857142856,77,108,0.6267887837407526,-1.0523276155240209,0.06381714184653053,-1.3957926876535045,-1.3841850229527657,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03198646903149379,0.6587752527722465,0.5948023147092588,0.36484176510855815,0.912234036374044,-0.3226440853069046,-1.7820111457411372,0.03198646903149379,0.02,0.9760511782205745,-0.8484168945275135,18.24468072748088,0.48677309985797157,1.5823570924493975
751,297,372,265,374,132.31024147812596,12.523819047619048,75,109,0.6093647132267852,-1.0448471753092263,0.1169330686948402,-1.3824398207290154,-1.289723916165779,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.032065852497296626,0.6414305657240819,0.5772988607294885,0.3649406978748868,0.9125433892123177,-0.3149657795594527,-1.774728571059,0.032065852497296626,0.02,1.0294764579071578,-0.7956103205174775,18.25086778424636,0.48567187561832825,1.5742941835438409
752,298,371,266,377,132.85330255586422,12.540495238095238,73,111,0.5920849497142311,-1.0361937000675332,0.1698636390359547,-1.376617551415524,-1.2007729798783215,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.031934777724740966,0.624019727438972,0.5601501719894901,0.36310057220808784,0.9080091828128701,-0.3099925556513575,-1.7623948444837088,0.031934777724740966,0.02,1.0778728218488247,-0.7381455437769154,18.1601836562574,0.48516535174560654,1.5675174528685267
753,298,369,266,379,133.4541119636259,12.55717142857143,71,113,0.574965189782419,-1.0265989679269854,0.22348484207315433,-1.3700385360747072,-1.1082304357924524,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03179100759574687,0.6067561973781658,0.5431741821866721,0.36107538604503575,0.9030071057736079,-0.30444819583691385,-1.7487497400170569,0.03179100759574687,0.02,1.126491947846762,-0.6795222637004535,18.06014211547216,0.4845961331689069,1.5600089620287345
754,299,366,266,381,133.09395177843356,12.57384761904762,67,115,0.5580177532647344,-1.0162654679365792,0.27655152194062693,-1.352587871836383,-1.0065149972429617,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.031877035961650355,0.5898947892263847,0.526140717303084,0.3610209171531893,0.9029219368395783,-0.29422363363020065,-1.7383073022429578,0.031877035961650355,0.02,1.1794734587802052,-0.6263704148989514,18.058438736791565,0.4831763248940721,1.5493425131831156
755,299,364,266,383,133.843191832831,12.590523809523807,65,117,0.5412501391115059,-1.0054822878864897,0.3306359511177934,-1.3457695874210525,-0.9106137734052838,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.031698591680466695,0.5729487307919726,0.5095515474310391,0.35860195187930866,0.8969101016254453,-0.28827838412787243,-1.722686191645107,0.031698591680466695,0.02,1.2275460527432387,-0.5662741505076518,17.938202032508904,0.48259011001888075,1.5411624573654064
756,299,361,266,385,134.18271125595876,12.6072,62,119,0.5246655185126138,-0.9945089451075757,0.38415709864398484,-1.33445906622838,-0.8116590678012996,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03161838546417714,0.556283903976791,0.4930471330484366,0.3570394851792284,0.8930201853429462,-0.2804299747491189,-1.7085879154660324,0.03161838546417714,0.02,1.277177283986931,-0.5088630866989614,17.860403706858925,0.4816589123647805,1.5317988427610842
757,299,360,266,386,134.6142637315972,12.62387619047619,61,120,0.5082625340359671,-0.9836170017407002,0.4381815535693211,-1.324088784832055,-0.7125413684299776,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03151702181856852,0.5397795558545356,0.4767455122173986,0.3552999527235032,0.8886671580083809,-0.27301709629369386,-1.6942169071877067,0.03151702181856852,0.02,1.3268487115777021,-0.45048560443905983,17.773343160167617,0.4808063415007859,1.5227791529579626
758,297,358,266,386,134.6142637315972,12.64055238095238,61,120,0.4920356239074198,-0.9730585742418808,0.49197211958232995,-1.3098756353928849,-0.612321071669092,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03151702181856852,0.5235526457259883,0.46051860208885126,0.3544905184390798,0.8866193097041967,-0.2640775373637212,-1.6820396111200404,0.03151702181856852,0.02,1.3785914292865267,-0.3946471901218667,17.732386194083933,0.47966862097781904,1.5130834478719961
759,296,356,266,387,135.05924625881784,12.657228571428572,60,121,0.4759752109252147,-0.9630744506747092,0.5457031821230285,-1.3007210939925127,-0.5156686484920997,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.031413182026715836,0.5073883929519305,0.4445620288984989,0.35280658585159147,0.8823695716069774,-0.25746127897152626,-1.6686876223778921,0.031413182026715836,0.02,1.4280727537300058,-0.3366663894839489,17.647391432139546,0.4789248840554285,1.505014395281034
760,295,355,266,388,135.95587519485872,12.673904761904762,60,122,0.4600684172116939,-0.9538625584921474,0.5997695965245806,-1.2968321895540702,-0.4215776661553523,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03120601210531374,0.49127442931700765,0.42886240510638013,0.35026294091175186,0.8759601401238692,-0.2533366766686437,-1.654388440315651,0.03120601210531374,0.02,1.4757297366484499,-0.27619054359928863,17.519202802477384,0.4785853907430392,1.4986982654692718
761,295,354,265,388,136.41847382227965,12.690580952380952,59,123,0.4442999994311693,-0.9455647441205839,0.6534846015564019,-1.2899249929308443,-0.32823387576855123,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.031100191698716858,0.4754001911298862,0.41319980773245246,0.34869254695191015,0.8719781606466523,-0.24817965021676358,-1.6429498380244043,0.031100191698716858,0.02,1.525462762203054,-0.21849355909025048,17.439563212933045,0.4780247837542067,1.4922258397096824
762,297,353,265,389,136.0588108135596,12.707257142857143,56,124,0.42865354239384035,-0.938251278651873,0.7070087755899548,-1.2765735321767557,-0.23579901644277823,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03118240312222738,0.4598359455160677,0.397471139271613,0.3488773254738802,0.8723849315488899,-0.24049662770411262,-1.6360059295996332,0.03118240312222738,0.02,1.5793937071388446,-0.16537615595893507,17.447698630977797,0.4769908965019665,1.4848484557959765
763,297,352,265,389,135.6502856613284,12.723933333333331,55,124,0.41311245401147534,-0.9319327699306462,0.7605081546783186,-1.2641694645824522,-0.14648946649122996,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03127631222031985,0.4443887662317952,0.3818361417911555,0.34924678011563826,0.8732598302252358,-0.2334392096993697,-1.6304263301619226,0.03127631222031985,0.02,1.6337679849035545,-0.11275167554691723,17.465196604504715,0.47604027218862277,1.4783242587279721
764,298,351,265,390,135.77186748365804,12.740609523809525,53,125,0.3976613064299848,-0.9265394038013823,0.8131447338924253,-1.257979851513088,-0.06154611106432073,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.031248304716954292,0.4289096111469391,0.36641300171303054,0.3485964011960864,0.8715953021796697,-0.22934660140920948,-1.623732206193555,0.031248304716954292,0.02,1.684740036072095,-0.058450568287244486,17.431906043593393,0.4755577189002093,1.4738099270979133
765,299,350,265,390,135.00370365289984,12.757285714285716,51,125,0.3822868782377435,-0.9219388693233745,0.8650783244124601,-1.244651619002224,0.02039507113085115,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03142610589430414,0.4137129841320476,0.3508607723434394,0.349853279807179,0.8747088169403991,-0.22223230970901653,-1.6216454289377324,0.03142610589430414,0.02,1.7397871413528594,-0.009630492527939016,17.494176338807982,0.47455903623816004,1.468145258558822
766,299,348,265,390,134.2609399639374,12.773961904761904,49,125,0.3669797875781064,-0.917900924764207,0.9164631750030582,-1.2323824095260982,0.09924711981530332,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.031599962641844025,0.3985797502199504,0.3353798249362624,0.35112172582001916,0.8778623587267669,-0.21565747312416872,-1.6201443764042454,0.031599962641844025,0.02,1.794325533729825,0.038600816276291305,17.557247174535338,0.47364811780349186,1.4630902979159934
767,299,346,265,390,133.5440002396214,12.790638095238096,47,125,0.3517359232639751,-0.9141095105560673,0.9666025009856246,-1.2207384069673965,0.17495105852246873,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03176960911389959,0.3835055323778747,0.31996631415007554,0.35237529176683435,0.8809892205266311,-0.20935892702239856,-1.618860094089736,0.03176960911389959,0.02,1.8475917215122557,0.08561328045899352,17.61978441053262,0.4727904601316325,1.45836053657676
768,299,345,265,390,133.19534526401438,12.807314285714286,46,125,0.33655733021851625,-0.9101954710298358,1.0159678223880393,-1.2123380002156117,0.24975729164741933,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.031852769920072625,0.3684101001385889,0.3047045602984436,0.35284396529071266,0.8821641837956191,-0.20450754044841046,-1.615883401611261,0.031852769920072625,0.02,1.8981320061836584,0.13380363859242017,17.643283675912382,0.4721700687579962,1.4543260770693296
769,300,343,265,390,132.18925826253812,12.823990476190476,43,125,0.3214536015165643,-0.9057061757310177,1.063617274260652,-1.1972462757368323,0.3216344397915716,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03209520004033211,0.35354880155689644,0.2893584014762322,0.35471460166323865,0.8868575223978697,-0.19627697240454045,-1.6151353790574952,0.03209520004033211,0.02,1.9504747966585216,0.17675975186278226,17.737150447957394,0.47107632707809655,1.4485418291948222
770,300,341,264,390,132.5028301584536,12.840666666666667,41,126,0.30644240514319737,-0.9001574067409605,1.1097082687814641,-1.1927340398127153,0.396746482428336,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03201924579305755,0.3384616509362549,0.27442315935013983,0.35363372544428207,0.8841931371627288,-0.19288995585239632,-1.6074248576295247,0.03201924579305755,0.02,1.993901405944193,0.22551513161873527,17.683862743254576,0.47073129577252243,1.4445526668465445
771,300,339,264,390,131.89768762188365,12.857342857142855,39,126,0.29155047347640467,-0.8930056110870699,1.1544050417956586,-1.1778537513575167,0.47080354691669646,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03216614910855626,0.3237166225849609,0.2593843243678484,0.35446167313861987,0.8863345372420929,-0.18408226480983014,-1.6019289573643096,0.03216614910855626,0.02,2.0407395790377514,0.26807050455356574,17.726690744841857,0.4696540321028076,1.437507366328857
772,300,337,263,390,132.2800060477773,12.874019047619049,37,127,0.2768134403156205,-0.8837170084991818,1.1966138777574933,-1.1689809122879542,0.5498325950663991,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03207318183510602,0.3088866221507265,0.24474025848051448,0.35296871524397555,0.8827272797947648,-0.17777957801123068,-1.5896544389871328,0.03207318183510602,0.02,2.0793411575522582,0.31388659796272844,17.654545595895296,0.4689931464229604,1.4307191995874131
773,300,335,263,390,131.73458164050928,12.89069523809524,35,127,0.2622762446250364,-0.8717336079447315,1.2367417078882497,-1.1483746214457096,0.6281397628352414,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03220597533529225,0.29448221996032864,0.23007026928974417,0.35334896431768265,0.8838802678856853,-0.16503567930936625,-1.578431536580097,0.03220597533529225,0.02,2.120621975773935,0.35286144000256436,17.677605357713706,0.4675190018257891,1.420172963730598
774,300,334,263,390,131.47243057006287,12.907371428571428,34,127,0.2479925206795864,-0.8565339887335613,1.2737794567441578,-1.1261060536467216,0.7101207020166506,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03227019283604362,0.28026271351563004,0.21572232784354278,0.3529008522836496,0.88307007071456,-0.15073228416626216,-1.5623356933008605,0.03227019283604362,0.02,2.156849527458718,0.3907093860295978,17.6614014142912,0.46593970386295286,1.4078797586518543
775,300,332,262,391,132.90974381135493,12.924047619047618,32,129,0.23402402895954644,-0.8376308569984309,1.308500193797553,-1.113293026121471,0.8065956637869058,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03192121634920209,0.2659452453087485,0.20210281261034435,0.348436911670591,0.8723732350746402,-0.1407570336572489,-1.5345046803396127,0.03192121634920209,0.02,2.180873428872193,0.43612695872291274,17.4474647014928,0.4649965513315914,1.3959844217548836
776,300,329,262,392,133.19534526401438,12.94072380952381,29,130,0.22043938356760492,-0.8146132302420108,1.339931790613044,-1.0850269045871868,0.9008495031640759,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03185276992007262,0.25229215348767753,0.18858661364753232,0.3462862316070162,0.8676259467005567,-0.12204076702797839,-1.5071856934560433,0.03185276992007262,0.02,2.207557737313601,0.4723058439124872,17.352518934011133,0.4630320591000979,1.3793801173140625
777,300,327,262,392,132.7742444904131,12.9574,27,130,0.2073130600178609,-0.787129624627741,1.3678510075387873,-1.0451054122597079,0.993520410165724,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.031953792720888885,0.23926685273874979,0.17535926729697202,0.3454482941312775,0.8663496425223273,-0.0962330363651861,-1.478026212890296,0.031953792720888885,0.02,2.2342006500611147,0.50150136501646,17.326992850446544,0.4603517837809778,1.3590568526570646
778,302,324,261,392,132.83448347473634,12.97407619047619,22,131,0.1947231193098892,-0.7549650338875379,1.3924671188464515,-1.002853903179379,1.0925568738771574,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03193930202563846,0.22666242133552766,0.16278381728425073,0.34331117385182736,0.8620365529844298,-0.06834268618388317,-1.4415873815911926,0.03193930202563846,0.02,2.2545036718308813,0.5304305658620216,17.240731059688596,0.45759525928102496,1.3371078376127195
779,303,322,261,392,132.3706916201619,12.99075238095238,19,131,0.1827496512160108,-0.7179978011749165,1.4130650529174007,-0.9504186552327918,1.1880854789368045,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03205120888310801,0.2148008600991188,0.1506984423329028,0.34214674177372284,0.8603450223631349,-0.03370431762747084,-1.402291284722362,0.03205120888310801,0.02,2.2734100752805357,0.5527200305542658,17.206900447262697,0.45432260713812106,1.3124184412914561
780,303,320,261,391,131.10682667199293,13.007428571428571,17,130,0.1714727111343985,-0.676229987760829,1.429575336815628,-0.8865836779576292,1.2747363892901866,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03236018134840264,0.20383289248280112,0.13911252978599586,0.34268800890982176,0.8630600416829792,0.009146030058814536,-1.3616060055804726,0.03236018134840264,0.02,2.2926353784986073,0.5665152951326489,17.261200833659583,0.4505578340316214,1.2853372399510918
781,304,318,261,390,129.75746606650424,13.02410476190476,14,129,0.1609698573124386,-0.6298113371250418,1.4420346405671902,-0.8172272320530227,1.356448633646897,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03269669804545054,0.19366655535788913,0.12827315926698807,0.34342160699071145,0.8663612528664427,0.057031876856381114,-1.3166545511064647,0.03269669804545054,0.02,2.308395893433633,0.5756733877007475,17.327225057328853,0.4467264712665401,1.257505521008164
782,304,315,260,390,130.4645545732633,13.040780952380953,11,130,0.15131388948001745,-0.5790271972610181,1.4497433557600734,-0.755425253764638,1.453989444120328,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0325194893049422,0.18383337878495964,0.11879440017507525,0.3392277847457372,0.8575201120280976,0.09942837223045631,-1.2574827667524926,0.0325194893049422,0.02,2.307263467788171,0.5922232437319758,17.150402240561952,0.44351795078750944,1.2315854663358603
783,304,313,260,389,129.31357237351384,13.057457142857142,9,129,0.14257045929686374,-0.5243062074421327,1.4530264987032804,-0.677999087019508,1.523481343042574,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03280893574623933,0.17537939504310307,0.1097615235506244,0.33953995879256166,0.8598029219812999,0.15477371014299057,-1.2033861250272562,0.03280893574623933,0.02,2.3128294206845803,0.5932235767219805,17.196058439625997,0.43985316343299147,1.204439639003281
784,304,312,261,389,128.2497563350512,13.074133333333334,8,128,0.1347960304985403,-0.46619932828321226,1.4516799781857779,-0.597899502558865,1.5830356883141745,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03308108185434231,0.1678771123528826,0.101714948644198,0.33982344236292716,0.861888846462303,0.21344755644264207,-1.1458462130090665,0.03308108185434231,0.02,2.313568824648081,0.5897911317234749,17.23777692924606,0.43644565806745,1.1787588746086697
785,304,310,261,389,128.14054783713078,13.090809523809524,6,128,0.12803616530845954,-0.40536027696088334,1.4456226343633303,-0.5194308796117866,1.6418721181092644,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.033109275391203785,0.16114544069966333,0.09492688991725576,0.3379230525309924,0.8583901341962203,0.2704858281011015,-1.0812063820228681,0.033109275391203785,0.02,2.3040127685595504,0.5872325001671099,17.167802683924407,0.43349052934575744,1.1556905544483145
786,304,307,261,389,128.03515142334936,13.107485714285714,3,128,0.12232350247013063,-0.3425640194315012,1.4348959141004696,-0.4386023610010345,1.6869217686693285,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.033136530397741754,0.15546003286787238,0.08918697207238888,0.3362535001312087,0.8551673312508247,0.32994298083091617,-1.0150710196939186,0.033136530397741754,0.02,2.2900632453512944,0.5797285828496449,17.103346625016492,0.4308632632191782,1.135051389366781
787,304,306,261,389,128.01562404644207,13.124161904761904,2,128,0.11767668821025665,-0.2786496272340301,1.419348978070595,-0.3567150592067282,1.7175899333971505,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03314158501137424,0.15081827322163088,0.08453510319888241,0.33465766685254866,0.8517658257744746,0.39066570647106724,-0.9479649609391274,0.03314158501137424,0.02,2.2711148038450695,0.5675831522961204,17.03531651548949,0.4286405903137828,1.117345744444145
788,304,303,261,389,128.00390619039715,13.140838095238095,1,128,0.11409912150560796,-0.21453141290010666,1.3990885481033335,-0.27460858851758607,1.7319758241455987,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0331446188900567,0.14724374039566465,0.08095450261555126,0.3333713762297709,0.8487034961439065,0.45221133955943515,-0.8812741653596485,0.0331446188900567,0.02,2.24779204424724,0.550385051959427,16.97406992287813,0.42686317804253365,1.1028285492137966
789,304,301,260,389,129.0348790056394,13.157514285714283,3,129,0.11157867863801306,-0.15114020622358784,1.3741005638721004,-0.19502358222948044,1.7435930955715468,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.032879797461071454,0.14445847609908452,0.0786988811769416,0.3297625984446828,0.839500656703489,0.5083849906657778,-0.8106654031129534,0.032879797461071454,0.02,2.2136012205755895,0.5345999071686115,16.790013134069778,0.42557587064384905,1.0920034430308934
790,304,299,260,389,129.0968628588627,13.174190476190477,5,129,0.11008762370869277,-0.08941220307173234,1.3446280928248153,-0.1154283491786021,1.7255519819588006,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03286401073709764,0.1429516344457904,0.07722361297159513,0.3289781826398704,0.8367981799176079,0.5685441622080084,-0.7473685683514731,0.03286401073709764,0.02,2.1814262727424234,0.5078299129072075,16.735963598352157,0.4247240425663331,1.0841001922331956
791,304,299,260,389,129.0968628588627,13.190866666666668,5,129,0.10958303844819768,-0.030257825443735214,1.3108614669499032,-0.03906190341717291,1.6910991020028954,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03286401073709764,0.14244704918529533,0.07671902771110004,0.328678841426274,0.8348990253088749,0.6270998574088128,-0.6876155082962833,0.03286401073709764,0.02,2.1457604922587783,0.4759624416410283,16.697980506177498,0.4243167702595287,1.0792930595189159
792,304,297,260,388,128.191263352851,13.207542857142856,7,128,0.1100076429527481,0.025461720718332945,1.2729424151540674,0.03263970146020561,1.6309699007773828,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.033096176573603656,0.14310381952635176,0.07691146637914445,0.3309890017472539,0.8391155578276692,0.6874397242128407,-0.6365162827761748,0.033096176573603656,0.02,2.1120579729817366,0.43382685732639814,16.782311156553384,0.4243008928072231,1.0770510198217986
793,304,296,260,388,128.2497563350512,13.224219047619048,8,128,0.11129127684030997,0.07697404808337317,1.230814262530893,0.09871902910815122,1.5709174893396127,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03308108185434231,0.1443723586946523,0.07821019498596765,0.331059766901838,0.8376085345033742,0.7390935818870492,-0.5851454857203029,0.03308108185434231,0.02,2.0684227970342675,0.39320572802751885,16.752170690067484,0.42460078760036707,1.077378513940721
794,304,295,261,387,126.3210196285638,13.240895238095238,9,126,0.11335241369258939,0.12359758394594356,1.1861685303485183,0.156129728276786,1.4790829248522512,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.033586181457325226,0.1469385951499146,0.07976623223526416,0.33649366561767563,0.849270794185917,0.7965849151812948,-0.5493897472894077,0.033586181457325226,0.02,2.035439324534435,0.3368977361626013,16.98541588371834,0.42510715092092,1.0790998070985645
795,304,295,261,387,126.3210196285638,13.257571428571428,9,126,0.11610033038740478,0.16478084120823916,1.1375677181351416,0.20815283876677235,1.4026875406418258,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.033586181457325226,0.14968651184473,0.08251414893007955,0.3369840695116049,0.8487281800705344,0.838748980231449,-0.5091872978149707,0.033586181457325226,0.02,1.986295898205676,0.28883953806460716,16.974563601410686,0.4257614381905517,1.0824170212218482
796,304,294,261,387,126.39620247459968,13.27424761904762,10,126,0.11943695981012031,0.20008343197321948,1.0860522028385513,0.2528978597949984,1.3221280695532,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.033566203762900836,0.15300316357302116,0.08587075604721947,0.3373163397994692,0.8478966107758608,0.8747161115721578,-0.4745492476257189,0.033566203762900836,0.02,1.933948813614412,0.23815559206269055,16.957932215517214,0.4264723986978328,1.0863559646628602
797,303,291,261,387,126.57013865837392,13.29092380952381,12,126,0.12325977907678162,0.2292381627638222,1.03188508095545,0.29014706046807864,1.2395455986873611,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.033520076157699544,0.15677985523448118,0.08973970291908208,0.3373735989616755,0.8465774610299477,0.9039853606871733,-0.44550903515952883,0.033520076157699544,0.02,1.8784625419853977,0.18530761992550238,16.931549220598953,0.42716803446756946,1.0903994828196004
798,303,288,261,386,125.89678312014172,13.3076,15,125,0.12746382294354053,0.25209857567655897,0.9755530317417831,0.3173839970684838,1.148177830990422,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03369935737810382,0.16116318032164434,0.09376446556543672,0.3396057526796025,0.8509357559902075,0.931310081035764,-0.4271129296826461,0.03369935737810382,0.02,1.8264887877319906,0.12461727575157555,17.01871511980415,0.42773848415331556,1.0939177661647461
799,303,285,260,385,126.28935030318272,13.32427619047619,18,125,0.13194448167409795,0.2686859889826081,0.9172850268038011,0.3393217898418168,1.0672622900918987,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.033594603796234454,0.16553908547033241,0.09834987787786349,0.33892089149028437,0.8483163950170465,0.9465277719631768,-0.40915579399796065,0.033594603796234454,0.02,1.7656014218208476,0.06896863178675461,16.96632790034093,0.42823177125580925,1.09688556657602
800,303,283,260,383,124.61540835707277,13.34095238095238,20,123,0.13659993587410538,0.2791677275846937,0.8575364138616752,0.34788600373082657,0.9715039588242691,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.0340458755707194,0.17064581144482477,0.10255406030338599,0.3436269630260808,0.8594669734879651,0.9664216536368553,-0.4080861984674679,0.0340458755707194,0.02,1.7170033873496404,-0.0019305596262898517,17.1893394697593,0.42843958282844663,1.098527969442754
801,303,282,260,382,123.79418403139948,13.357628571428572,21,122,0.14133294163266186,0.2838181637055376,0.7969373657413911,0.3513503798921718,0.8868424895226455,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034271728678652386,0.17560467031131424,0.10706121295400947,0.345970046410624,0.8650032498836471,0.9757582565267856,-0.40812192911571044,0.034271728678652386,0.02,1.661940615625038,-0.068065884142256,17.30006499767294,0.4285258309228412,1.0992122456499616
802,303,281,260,382,123.96773773849388,13.374304761904762,22,122,0.1460529902095804,0.2830411767998093,0.7360395478126233,0.3508797437471343,0.8131381606985446,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03422374856972065,0.18027673877930106,0.11182924163985974,0.3454770361010884,0.863694774579844,0.9739952490019861,-0.40791289540236747,0.03422374856972065,0.02,1.5997343223924672,-0.12765522676722074,17.27389549159688,0.4285138221273768,1.0989461600761048
803,303,279,260,381,123.3572048969982,13.390980952380952,24,121,0.15067810495062145,0.2773483996626661,0.6747377638541717,0.3421292336504205,0.737448650444256,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03439313245352664,0.1850712374041481,0.11628497249709481,0.34702726785277593,0.8676848950832305,0.971402935368218,-0.41670613604288576,0.03439313245352664,0.02,1.5424226589374022,-0.19294713122905882,17.35369790166461,0.4283076910955207,1.097514721887257
804,303,278,260,381,123.5556554755791,13.407657142857143,25,121,0.1551355571342442,0.2672943913651384,0.6142378582835296,0.33025733730065643,0.6706496780137234,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.03433789146104969,0.1894734485952939,0.12079766567319453,0.34625997024780564,0.8660147591079856,0.9598143318607497,-0.4252255491304729,0.03433789146104969,0.02,1.4802526173915154,-0.25177690082445603,17.32029518215971,0.42803247417135176,1.0953218809224525
805,303,278,260,382,124.53513560437472,13.424333333333331,25,122,0.15936345708782218,0.253529123429898,0.554194188038966,0.31573283766000604,0.6101190140159143,0.02,3.0,3.0,2.0,0.005,5.0,4.242640687119285,4.242640687119285,0.034067820832486786,0.19343127792030895,0.1252956362553354,0.34329164777079635,0.8589187899276243,0.9401124189714907,-0.4330541721116947,0.034067820832486786,0.02,1.4131129779665903,-0.30472460188865824,17.178375798552484,0.4277066140430801,1.0925454197641766
